RDB$RELATION_NAME	FIELD_NAME	FIELD_TYPE	FIELD_CHARSET	FIELD_COLLATION	FIELD_DEFAULT	FIELD_CHECK	FIELD_DESCRIPTION	
GRID_PYMVENT21_PV_DEVOL        	RELA_PYMINVE40_TRASPASO        	BIGINT	null	null	null	null	null	
ON2NIME21_DET_INSTANCIAS       	ON2NIME21_TOT_IMPO_USERS       	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_SGPINGR07                 	SGPINGR07_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
GRID_PYMVENT38                 	PYMVENT38_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
ON2NIME22_DET_ERRORES          	ON2NIME22_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SGPINGR06_DET_AVANCES          	SGPINGR06_FECHA                	DATE	null	null	null	null	Campo Tipo fecha que no acepta nulos.	
REP_PYMINGR35_SALDOS           	FECHA                          	DATE	null	null	null	null	null	
GRID_ON2REGI10                 	RELA_ON2REGI10_DISTRI          	BIGINT	null	null	null	null	null	
GRID_PYMINGR04                 	RELA_SRHMAIN10                 	BIGINT	null	null	null	null	null	
GRID_PYMINVE10_PYMVENT10       	PYMINVE10_MAXDESC              	DOUBLE	null	null	null	null	null	
GRID_PYMVENT62                 	PYMVENT21_TOTAL                	DOUBLE	null	null	null	null	null	
PYMVENT62_DET_RESTAURAR        	DESCUENTO_APLICADO             	DOUBLE	null	null	null	null	null	
GRID_SGPINGR04                 	SGPINGR04_DOCNRO               	VARCHAR(20)	ASCII                          	ASCII                          	DEFAULT 00000	null	null	
GRID_SECPLAN02                 	SECPLAN02_FOLIO                	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SECPAGO02                 	SECPAGO03_TELEFONO             	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SECPLAN03                 	SECPLAN03_FACTURA              	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
VW_SECPLAN03                   	SECPLAN03_TELNVO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRD_PYMVENT47                  	SOCSYST10_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_PYMINVE24                 	SOCWFLO01_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
REP_PYMVENT20_TICKETS          	SUCURSAL                       	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
GRID_PYMINVE12                 	PYMINVE12_DESCRIPCION          	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
GRID_DIRECCIONES               	ID_SOCUSUA41                   	BIGINT	null	null	null	null	null	
GRID_PYMINGR41                 	RELA_SICINGR01                 	BIGINT	null	null	null	null	null	
VW_SECPAGO03                   	RELA_SECPAGO01                 	BIGINT	null	null	null	null	null	
GRID_PYMINVE30_SINPROVEEDOR    	RELA_PYMINVE30                 	BIGINT	null	null	null	null	null	
PYMVENT60_CAB_NOVEDADES        	RELA_SOCSYST10_COLOR           	BIGINT	null	null	null	null	null	
GRID_SECPLAN04                 	SECPLAN04_RECIBE               	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_SECPLAN22                 	SECPLAN22_IMPORTE_DEP          	DOUBLE	null	null	DEFAULT 0.00	null	null	
SECPLAN20_CAB_CORTECAJA        	SECPLAN20_RENTAS               	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_PYMINGR45                 	PYMINGR45_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SECPLAN22_DET_RENDICION        	SECPLAN22_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
VW_SCEXMLS13_SUMA              	CANTIDAD                       	INTEGER	null	null	null	null	null	
VW_SCEXMLS15_SUMA              	CANTIDAD                       	INTEGER	null	null	null	null	null	
GRID_CTOCOSTOS_FILTRO_A        	ASIGNACIONES                   	INTEGER	null	null	null	null	null	
GRID_SECPLAN20                 	SECPLAN20_FCORTE               	DATE	null	null	null	null	null	
GRID_CTOCOSTOS_ING             	ID_SCEXMLS11                   	BIGINT	null	null	null	null	null	
GRID_CTOCOSTOS_NOM             	ID_SCEXMLS11                   	BIGINT	null	null	null	null	null	
GRID_PYMINGR17                 	RELA_PYMINGR01                 	BIGINT	null	null	null	null	null	
REP_ON2CFDS17_GASTOSNOCOMP     	ON2CFDS17_IMPORTE              	DOUBLE	null	null	null	null	null	
GRD_PYMINVE60_PYMINVE61        	PYMINVE61_HASTA                	DOUBLE	null	null	null	null	null	
SRHNOMI06_DET_HORASEXTRAS      	SRHNOMI06_IMPORTE              	DOUBLE	null	null	null	null	null	
GRID_PYMINGR07_DOCUMENTOS      	PYMINGR07_FACTURA              	VARCHAR(20)	ASCII                          	ASCII                          	DEFAULT 00000	null	null	
GRID_SRHMAIN10                 	SOCSYST10_PUESTOS              	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
SHOCUAR01_CAB_CUARTOS          	SHOCUAR01_NRO                  	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_PYMVENT01                 	ALMACEN                        	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
ON2CFDS20_DET_CONTENIDO        	ON2CFDS20_CONTENIDO            	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
VW_SRHNOMI18_CANCELADOS        	SRHNOMI18_UUID_CANCELA         	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
CBO_PYMINVE10_EQUIPOS_CON_STOCK	PYMINVE10_DESCRIPCION          	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
MEDINTE05_MOV_PADECIMIENTOS    	MEDINTE05_NOTAS                	BLOB SUB_TYPE 1	ASCII                          	null	null	null	null	
GRID_PYMVENT01_SOCSYST01       	SUPERVISOR                     	CHAR(255) 	ASCII                          	null	null	null	null	
GRID_PYMINVE30                 	CONCEPTO                       	VARCHAR(100)	ASCII                          	null	null	null	null	
SRHNOMI18_DEP_FACTELECT        	SRHNOMI18_IMPCANT              	BIGINT	null	null	DEFAULT 0	null	null	
CBO_BANCOS_EMPRESAS            	ID_SICCONT72                   	BIGINT	null	null	null	null	null	
CBO_IMPUESTOS_EMPRESAS         	ID_SICCONT72                   	BIGINT	null	null	null	null	null	
GRID_PYMVENT24_CLIENTES        	ID_PYMVENT24                   	BIGINT	null	null	null	null	null	
REP_MSGPOLI03_ALL              	ID_SICCONT02                   	BIGINT	null	null	null	null	null	
SECPLAN01_CAB_SOLICITUDES      	ID_SECPLAN01                   	BIGINT	null	null	null	null	null	
SGPINTE01_DET_INTERFACEPYME    	ID_SGPINTE01                   	BIGINT	null	null	null	null	null	
GRID_PYMLOGI01                 	RELA_PYMVENT24_DESTINO         	BIGINT	null	null	null	null	null	
PYMLOGI01_CAB_REFERENCIAS      	RELA_PYMVENT24_DESTINO         	BIGINT	null	null	null	null	null	
SECPLAN30_MOV_PYMINVE31        	RELA_PYMINVE50                 	BIGINT	null	null	null	null	null	
GRID_PYMINVE30_CONPROVEEDOR    	RELA_PYMINVE30                 	BIGINT	null	null	null	null	null	
VW_PYMVENT10_PRODUCTOS         	RELA_PYMINVE30_NOSERIE         	BIGINT	null	null	null	null	null	
SECPLAN03_DET_EQUIPOS          	SECPLAN03_DESCUENTO            	DOUBLE	null	null	DEFAULT 0.00	null	null	
REP_PYMINVE27_RECEPCION        	CANTIDAD                       	DOUBLE	null	null	DEFAULT 0	null	null	
SGPINGR07_DET_FACTURAS         	SGPINGR07_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
MEDPACI02_DET_PADECIMIENTOS    	MEDPACI02_FECHA                	DATE	null	null	null	null	null	
CBO_ONCFDS10_FOLIOS            	SOCSYST21_CONTADOR             	BIGINT	null	null	null	null	null	
GRID_CTOCOSTOS_RESUMEN         	SCEXMLS61_FAPL                 	TIMESTAMP	null	null	null	null	null	
PYMLOGI03_MOV_EVENTOS          	PYMLOGI03_HORA                 	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
SECPLAN02_DET_PLANES           	SECPLAN02_LADA                 	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_PYMINGR01_CONCEPTOS        	CONCEPTO                       	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
SECPLAN05_DET_REFERENCIAS      	SECPLAN05_DIRECCION            	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
SOCSYST50_MOV_BOLETINES        	SOCSYST50_BOLETIN              	BLOB SUB_TYPE 1	ASCII                          	null	null	null	null	
GRID_PYMVENT31                 	ENTIDAD                        	CHAR(255) 	ASCII                          	null	null	null	null	
GRID_PYMVENT35                 	ENTIDAD                        	CHAR(255) 	ASCII                          	null	null	null	null	
SECPLAN10_MOV_UPLOADS          	SECPLAN10_REDUCCION            	INTEGER	null	null	null	null	null	
SECPLAN12_MOV_UPLOADS          	SECPLAN12_REDUCCION            	INTEGER	null	null	null	null	null	
GRID_SGPINGR05_PYMINVE10       	ID_SGPINGR05                   	BIGINT	null	null	null	null	null	
GRID_MEDPACI02                 	ID_MEDPACI02                   	BIGINT	null	null	null	null	null	
GRID_SCEXMLS11_FILTRA          	ID_SCEXMLS11                   	BIGINT	null	null	null	null	null	
GRID_SCEXMLS50                 	RELA_SICCONT72_ORIGEN          	BIGINT	null	null	null	null	null	
GRID_PYMINGR02                 	RELA_SOCSYST10_UNIDAD          	BIGINT	null	null	null	null	null	
GRID_PYMINGR06                 	RELA_SICCONT02_DESCUENTOS      	BIGINT	null	null	null	null	null	
GRID_PYMVENT60                 	RELA_SOCSYST10_COLOR           	BIGINT	null	null	null	null	null	
GRID_PYMVENT04                 	PYMVENT04_COMISION             	DOUBLE	null	null	DEFAULT 0.00	null	null	
SECPLAN04_DET_PAGOS            	SECPLAN04_CAMBIO               	DOUBLE	null	null	DEFAULT 0.00	null	null	
PYMINVE41_CAB_CARGARAPIDA      	PYMINVE41_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SIECLIE10_DET_TELEFONOS        	SIECLIE10_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
GRID_SCEXMLS11_FILTRO_SICEGRE01	SCEXMLS11_UUID_FECHA           	DATE	null	null	null	null	null	
PYMLOGI02_DET_REFERENCIAS      	PYMLOGI02_FECHAPED             	DATE	null	null	null	null	null	
ZTMPYMVENT21_PRODUCTOS         	HIJO_ULTFECHA                  	DATE	null	null	null	null	null	
GRID_PYMVENT10                 	PYMVENT10_FECHA                	DATE	null	null	null	null	null	
GRID_PYMVENT61                 	PYMVENT61_FECHA                	DATE	null	null	null	null	null	
GRID_PYMINVE26                 	RELA_SOCSYST10_COLOR           	BIGINT	null	null	null	null	null	
CBO_SGPINGR11_CONCEP           	ID_SGPINGR05                   	BIGINT	null	null	null	null	null	
VW_PYMVENT35_TOT_SALDOS        	PUNTOS_VENTAS                  	DOUBLE	null	null	null	null	null	
GRID_CTOCOSTOS_RESUMEN_SUMA    	SCEXMLS61_FAPL                 	TIMESTAMP	null	null	null	null	null	
GRID_PYMVENT36                 	PYMVENT20_DOCNRO               	VARCHAR(20)	ASCII                          	ASCII                          	DEFAULT 00000	null	null	
SIEEMPE01_CAB_RECEPCION        	SIEEMPE01_DOCNRO               	VARCHAR(20)	ASCII                          	ASCII                          	DEFAULT 00000	null	null	
GRID_SCEXMLS40_BANCOS_SICEGRE01	BANCO                          	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SCEXMLS40_BANCOS_SICINGR01	BANCO                          	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
VW_SECPAGO02                   	SECPAGO03_TELEFONO             	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SECPLAN05                 	SECPLAN05_NOMBRES              	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
ON2CFDS30_DEP_NOTARIAS         	ON2CFDS30_PLAZA                	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
GRID_ON2CFDS32_ADQUIRIENTES    	ON2CFDS32_APELLIDO_MAT         	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
GRID_ON2CFDS32_ENAJENANTES     	ON2CFDS32_APELLIDO_MAT         	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
ON2CFDS32_DET_COMPRAVENTA      	ON2CFDS32_APELLIDO_MAT         	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
GRID_PYMINVE14_PARTES          	PYMINVE10_DESCRIPCION          	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
ON2CFDS31_DET_INMUEBLES        	ON2CFDS31_CALLE                	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
GRID_PYMINGR35                 	MSGPOLI01_DOCNRO               	VARCHAR(100)	ASCII                          	null	null	null	null	
ZTMPYMVENT21_RESURTIDO         	PRODUCTO                       	VARCHAR(200)	ASCII                          	null	null	null	null	
SOC$DB_FOREIGNS                	IS_DEFERRED                    	CHAR(3) 	NONE                           	null	null	null	null	
REP_SICCONT02_XML              	TIPO                           	CHAR(255) 	ASCII                          	null	null	null	null	
GRID_SOCSYST14                 	SOCSYST14_PARAM_INT            	SMALLINT	null	null	null	null	null	
SIECLIE13_DET_UPLOADS          	SIECLIE13_REDUCCION            	INTEGER	null	null	null	null	null	
SIEEMPE03_DET_UPLOADS          	SIEEMPE03_REDUCCION            	INTEGER	null	null	null	null	null	
GRID_SCEXMLS40_BANCOS_SOCSYST01	ID_SICCONT72                   	BIGINT	null	null	null	null	null	
VW_PYMVENT20_SINFACTURAR       	ID_PYMVENT20                   	BIGINT	null	null	null	null	null	
GRID_ON2CFDS31                 	RELA_SOCSYST10                 	BIGINT	null	null	null	null	null	
SIEEMPE02_DET_PRODUCTOS        	RELA_SOCSYST10_CONDICIONES     	BIGINT	null	null	null	null	null	
SIEEMPE05_DEP_EVALUACION       	SIEEMPE05_IMPO_MAX             	DOUBLE	null	null	DEFAULT 0.00	null	null	
SIECLIE12_DET_DOCUMENTOS       	SIECLIE12_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SIEEMPE04_DET_COMPONENTES      	SIEEMPE04_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
ZTMPINVE30_PRODUCTOS           	ZTMPINVE30_FAPL                	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
GRID_PYMLOGI02                 	PYMLOGI02_FECHAPED             	DATE	null	null	null	null	null	
GRID_PYMLOGI03                 	PYMLOGI03_FECHA                	DATE	null	null	null	null	null	
GRID_SCEXMLS11_FILTRO_SICINGR01	SCEXMLS11_UUID_FECHA           	DATE	null	null	null	null	null	
CBO_SGPINGR11_MATER            	ID_SGPINGR05                   	BIGINT	null	null	null	null	null	
GRID_MSGPOLI07                 	MSGPOLI01_DOCNRO               	VARCHAR(20)	ASCII                          	ASCII                          	DEFAULT 00000	null	null	
GRID_SICEGRE03_CUENTAS         	MONEDA                         	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICINGR03_CUENTAS         	MONEDA                         	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SRHMAIN15_CUENTAS         	MONEDA                         	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SCEXMLS40_BANCOS_SRHMAIN10	BANCO                          	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_PYMINGR06_ITEMS            	SICCONT02_CODEXT               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
SRHMAIN15_DET_CUENTAS          	SRHMAIN15_NROCTA               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
PYMVENT45_CAB_GARANTIAS        	PYMVENT45_APELLIDOS            	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
SCEXMLS13_DET_CONCEPTOS        	SCEXMLS13_UNIDAD               	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
SCEXMLS24_TMP_TRANSACCIONES    	SCEXMLS24_UUID                 	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
SCEXMLS25_DET_NOMINAS          	SCEXMLS25_CONCEPTO             	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
ZTMPCBO_ENTIDADES              	ENTIDAD                        	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
GRID_SCEXMLS10_PROCESOS        	SCEXMLS12_STATUS               	BLOB SUB_TYPE 1	ASCII                          	null	null	null	null	
GRID_SCEXMLS21                 	TIPO_CTA                       	VARCHAR(1)	ASCII                          	null	null	null	null	
GRID_SCEXMLS25                 	SCEXMLS25_TIPO                 	VARCHAR(1)	ASCII                          	null	null	null	null	
VW_CREA_CFDI_CORTE_POS         	PYMVENT21_DESCRIPCION          	VARCHAR(200)	ASCII                          	null	null	null	null	
SCEXMLS21_DET_IMPUESTOS        	SCEXMLS21_RETENIDO             	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
SIEEMPE10_CAB_EVALUADORES      	SIEEMPE10_PLAZOXEVALUAR        	BIGINT	null	null	 DEFAULT 0	null	0=MISMO DIA O 1,2,3, ETC. SON DIAS	
MSGPOLI14_DET_BALANZAFECHA     	MSGPOLI14_MES                  	SMALLINT	null	null	null	null	null	
GRID_SCEXMLS11                 	ID_SCEXMLS11                   	BIGINT	null	null	null	null	null	
SCEXMLS23_DET_RELACIONADOS     	ID_SCEXMLS23                   	BIGINT	null	null	null	null	null	
GRID_SCEXMLS11_ERRORES         	RELA_SOCSYST10                 	BIGINT	null	null	null	null	null	
SCEXMLS20_CAB_PARAMETRIZACION  	RELA_SICCONT02_EMPLEADO        	BIGINT	null	null	null	null	null	
SCEXMLS11_DET_MIGRACION        	RELA_MSGPOLI01                 	BIGINT	null	null	null	null	null	
SIEEMPE06_DET_FUENTES          	SIEEMPE06_IMPORTE              	DOUBLE	null	null	DEFAULT 0.00	null	null	
SCEXMLS14_DET_IMPUESTOS        	SCEXMLS14_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SCEXMLS15_DET_NOMINAS          	SCEXMLS15_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
GRID_SCEXMLS41                 	SCEXMLS11_UUID_FECHA           	DATE	null	null	null	null	null	
GRID_SCEXMLS23                 	RELA_SICEGRE01                 	BIGINT	null	null	null	null	null	
CBO_MONEDAS_COTIZACION         	SICCONT04_COMPRA               	DOUBLE	null	null	null	null	null	
GRID_MSGPOLI07_MSGPOLI01       	MSGPOLI01_FCTA                 	TIMESTAMP	null	null	null	null	null	
REP_MSGPOLI07                  	MSGPOLI01_DOCNRO               	VARCHAR(20)	ASCII                          	ASCII                          	DEFAULT 00000	null	null	
REP_SRHMAIN10                  	SOCSYST10_PUESTOS              	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
REP_SECPLAN02_DEFRENTDEPO      	SECPLAN02_NROCUENTAYA          	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
REP_SICCONT02                  	SICCONT02_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SIGINGRE01_REFERENTES     	SOCSYST10_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SOCSYST42                 	SOCSYST42_NOTAS                	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
REP_PYMINVE25_SOLICITUD        	PROVEEDOR                      	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
REP_SECPLAN02_ENV_SIN_REC      	SECPLAN02_NOTAS                	BLOB SUB_TYPE 1	ASCII                          	null	null	null	null	
GRID_SICEGRE02                 	ENTIDAD                        	CHAR(255) 	ASCII                          	null	null	null	null	
GRID_SICINGR02                 	ENTIDAD                        	CHAR(255) 	ASCII                          	null	null	null	null	
REP_SOCSYST01_SICINGR01        	RFC                            	CHAR(255) 	ASCII                          	null	null	null	null	
GRID_SOCSYST19_ADDENDAS        	CLIENTE                        	VARCHAR(100)	ASCII                          	null	null	null	null	
SCEXMLS40_CAB_POLIZAS          	RELA_SOCSYST10_DOCU            	BIGINT	null	null	null	null	tipo de documento: cheque, transferencia, efectivo	
GRID_SOCUSUA02_SOCUSUA30       	SOCUSUA30_FNAC                 	DATE	null	null	null	null	null	
GRID_SECPLAN01                 	ID_SECPLAN01                   	BIGINT	null	null	null	null	null	
REP_MSGPOLI01                  	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
REP_PYMLOGI01_REFERENCIAS      	RELA_PYMVENT24_DESTINO         	BIGINT	null	null	null	null	null	
VR_SOCUSUA01_SOCUSUA20_30_ALL  	REFE_SOCSYST10_SOCIEDAD        	BIGINT	null	null	null	null	null	
GRID_SICINGR01                 	SICINGR01_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
REP_PYMVENT24_VALES            	FECHA                          	DATE	null	null	null	null	null	
GRID_SCEXMLS42                 	SCEXMLS11_UUID_FECHA           	DATE	null	null	null	null	null	
REP_SECPLAN02_CORTECAJA        	SECPLAN03_DIFERENCIA           	DOUBLE	null	null	null	null	null	
VW_MSGPOLI30_POLIZAS           	MSGPOLI28_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
VW_MSGPOLI30_HISTORICO         	MSGPOLI28_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
GRID_SIEEMPE06                 	SIEEMPE06_DESCRIPCION          	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
GRID_SIEEMPE04                 	SOCSYST10_FILTRO_DES           	VARCHAR(103)	ASCII                          	null	null	null	null	
VW_CFDI_ALL_SISTEMAS           	BENEFICIARIO                   	VARCHAR(400)	ASCII                          	null	null	null	null	
VR_SOCWFLO05_RUTA              	SOCWFLO05_ORDEN                	SMALLINT	null	null	DEFAULT 1	CHECK (VALUE>=1 AND VALUE<=10)	null	
REP_ON2CFDS10                  	ID_ON2CFDS10                   	BIGINT	null	null	null	null	null	
VW_SECPAGO02_PAGADOS           	ID_SECPAGO02                   	BIGINT	null	null	null	null	null	
VR_SOCWFLO04_SOCUSUA03         	ID_SOCUSUA03                   	BIGINT	null	null	null	null	null	
GRID_SIEEMPE02_SINEVALUAR      	RELA_SOCSYST10_CONDICIONES     	BIGINT	null	null	null	null	null	
VR_SOCUSUA06_SOCUSUA03         	RELA_SOCSYST10_ACTIVO          	BIGINT	null	null	null	null	null	
VW_PYMVENT01_PYMVENT02         	RELA_SRHMAIN10                 	BIGINT	null	null	null	null	null	
GRID_SCEXMLS10                 	RELA_SCEXMLS11                 	BIGINT	null	null	null	null	null	
GRID_SCEXMLS40                 	RELA_SOCSYST10                 	BIGINT	null	null	null	null	null	
VR_ENTIDADES_FIS               	SOCUSUA02_USUARIO              	VARCHAR(20)	ASCII                          	ASCII                          	null	null	null	
ON2NIME10_CAB_FILERENOMBRA     	ON2NIME10_VALOR                	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
PYMINGR40_CAB_FACTAUTO         	PYMINGR40_FOLIOHASTA           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_PYMINVE50_ALL              	PYMINVE50_CODEXT               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI34_PAGADOS_RET     	CODIGO_CUENTA                  	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI34_PORPAGAR_RET    	CODIGO_CUENTA                  	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_PYMVENT25                 	PYMVENT24_CORRERO              	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
ZTMPINVE10_PRODUCTOS           	ZTMPINVE10_CTAVENTA            	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
PYMVENT28_DEP_FACTELECT        	PYMVENT28_IMPCANT              	BIGINT	null	null	DEFAULT 0	null	null	
MSGPOLI25_DET_CONCEPTOS        	MSGPOLI25_TIPO                 	SMALLINT	null	null	null	null	Si es 0 (Normal), si es 1 (Recargo), si es 2 (Actualización)	
SOCSYST43_TBL_SERVMAILS        	SOCSYST43_PORT_POP3            	INTEGER	null	null	null	null	null	
ON2REGI04_CAP_MARKETING        	ID_ON2REGI04                   	BIGINT	null	null	null	null	null	
PYMINGR07_DEP_FACTURAS         	ID_PYMINGR07                   	BIGINT	null	null	null	null	null	
SGPINGR01_CAB_PROSPECTOS       	ID_SGPINGR01                   	BIGINT	null	null	null	null	null	
SRHMAIN10_CAB_EMPLEADO         	RELA_SOCSYST10_PDEPAGO         	BIGINT	null	null	null	null	null	
SOCSYST01_CAB_CLIENTES         	RELA_SOCSYST10_RIESGO          	BIGINT	null	null	null	null	null	
MSGPOLI32_DET_DATOS            	MSGPOLI32_VALOR_DAT            	DATE	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMVENT40_CAB_PRESUPUESTO      	PYMVENT40_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SOCSYST04_DET_FUNCIONES        	SOCSYST04_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SGPINGR02_DET_SEGUIMIENTO      	SGPINGR02_FECHA_NEXT           	DATE	null	null	null	null	null	
PYMINGR37_MOV_ANTICIPOS        	PYMINGR37_SALDO                	DOUBLE	null	null	null	null	null	
PYMINGR08_DEP_HONORARIOS       	PYMINGR08_VALORNORMAL          	DOUBLE	null	null	null	null	null	
MSGPOLI30_MOV_ACTIVOS          	MSGPOLI30_IMPORTE              	DOUBLE	null	null	null	null	null	
VW_PYMVENT21                   	PYMVENT21_IMPOSUBTOTAL         	DOUBLE	null	null	null	null	null	
VR_ENTIDADES_JUR               	SOCUSUA02_USUARIO              	VARCHAR(20)	ASCII                          	ASCII                          	null	null	null	
ON2REGI10_CAB_CLIENTES         	ON2REGI10_NOMBRES1             	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
GRID_PYMINVE45_SIN_PYMINVE30   	PYMINVE31_NROLOTE              	VARCHAR(100)	ASCII                          	null	null	null	null	
CBO_CAJEROS                    	CAJA                           	VARCHAR(253)	ASCII                          	null	null	null	null	
MSGPOLI26_CAB_INTERFACES       	MSGPOLI26_NAMEFILEAUTO         	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
PYMINGR18_DEP_FACTELECT        	PYMINGR18_IMPCANT              	BIGINT	null	null	DEFAULT 0	null	null	
MSGPOLI34_CAB_PAGO_IMPUESTOS   	MSGPOLI34_MES                  	SMALLINT	null	null	null	null	Mes de la Fecha de Pago	
GRID_SOCSYST43                 	SOCSYST43_PORT                 	INTEGER	null	null	null	null	null	
PYMVENT24_CAB_CLIENTES         	ID_PYMVENT24                   	BIGINT	null	null	null	null	null	
PYMINVE30_MOV_STOCK            	ID_PYMINVE30                   	BIGINT	null	null	null	null	null	
SRHNOMI01_CAB_SUELDOS          	ID_SRHNOMI01                   	BIGINT	null	null	null	null	null	
ON2REGI20_DEP_ACTIVADO         	RELA_ON2REGI10_DISTRI          	BIGINT	null	null	null	null	null	
ON2CFDS10_CAB_FACTURAS         	RELA_SOCSYST10                 	BIGINT	null	null	null	null	null	
PYMINVE10_CAB_PRODUCTOS        	RELA_SOCSYST10_CLASIFICADOR    	BIGINT	null	null	null	null	null	
CBO_SICCONT03_COTIZACION       	VENTA                          	DOUBLE	null	null	DEFAULT 0.00	null	null	
